fx,time(s)
-401.21,1384.4
-401.53,1385.3
-401.53,1386.9
-401.53,1387
-401.53,1387.1
-401.53,1387.9
-401.53,1389.1
-401.53,1389.7
-401.53,1389.8
-401.53,1389.9
-401.54,1391.3
-401.54,1392.4
-401.54,1393.4
-401.54,1394.3
-401.54,1395.5
-401.54,1395.7
-401.54,1396
-401.8,1397.5
-401.8,1397.6
-401.8,1398.9
-401.8,1399.1
-401.8,1399.3
-401.8,1400.5
-401.8,1400.7
-401.8,1402.1
-401.8,1403.3
-402,1403.9
-402,1404.8
-402,1405
-402,1405.3
-402,1406.3
-402,1406.5
-402,1406.6
-402,1408.1
-402,1408.2
-402,1408.7
-402.16,1410.1
-402.16,1410.5
-402.16,1410.6
-402.16,1410.7
-402.16,1411.4
-402.16,1411.8
-402.16,1413.3
-402.16,1413.3
-402.16,1414.2
-402.16,1414.3
-402.42,1416.4
-402.42,1416.5
-402.42,1416.5
-402.42,1416.9
-402.42,1416.9
-402.42,1417.5
-402.42,1418.5
-402.42,1419.3
-402.42,1420
-402.42,1420.4
-402.42,1422.6
-402.61,1422.7
-402.61,1423.5
-402.61,1423.7
-402.61,1423.7
-402.61,1425.1
-402.61,1425.6
-402.61,1425.9
-402.61,1426.6
-402.61,1426.9
-402.61,1428.3
-402.61,1428.3
-402.61,1428.7
-402.61,1430
-402.61,1430.7
-402.61,1431.8
-402.61,1432.5
-402.61,1434.5
-402.8,1435.2
-402.8,1436
-402.8,1437.6
-402.8,1438.8
-402.8,1439.5
-402.8,1440
-402.86,1441.4
-402.86,1441.5
-402.86,1442
-402.86,1443.5
-402.86,1443.6
-402.86,1444.1
-402.86,1444.8
-402.86,1444.9
-402.86,1445
-402.86,1445.8
-402.86,1445.9
-403.19,1447.6
-403.19,1448.2
-403.19,1449.4
-403.19,1449.8
-403.19,1450.2
-403.19,1450.7
-403.19,1451
-403.19,1451.3
-403.19,1451.9
-403.19,1453.7
-403.26,1453.8
-403.26,1454.3
-403.26,1454.9
-403.26,1455.2
-403.26,1455.3
-403.26,1455.3
-403.26,1455.5
-403.26,1455.7
-403.26,1455.8
-403.26,1457
-403.26,1457.7
-403.26,1459.2
-403.46,1460
-403.46,1460.4
-403.46,1461.1
-403.46,1461.2
-403.46,1461.3
-403.46,1461.3
-403.46,1461.7
-403.46,1463.2
-403.46,1463.6
-403.6,1466.2
-403.6,1466.4
-403.6,1466.5
-403.6,1467.1
-403.6,1467.2
-403.6,1467.7
-403.6,1469.3
-403.6,1469.6
-403.6,1470
-403.6,1471.9
-403.73,1472.3
-403.73,1472.6
-403.73,1472.7
-403.73,1473.1
-403.73,1473.1
-403.73,1473.7
-403.73,1475.3
-403.73,1475.5
-403.73,1476.1
-403.73,1477.2
-403.73,1477.7
-403.73,1477.8
-403.73,1478
-403.73,1478.4
-403.78,1478.5
-403.78,1478.7
-403.78,1479.1
-403.78,1479.1
-403.78,1479.6
-403.78,1481.4
-403.78,1481.4
-403.78,1481.7
-403.94,1484.7
-403.94,1484.9
-403.94,1485
-403.94,1485
-403.94,1485.4
-403.94,1486.5
-403.94,1487.4
-403.94,1487.5
-403.94,1489.6
-403.97,1490.8
-403.97,1490.8
-403.97,1494.1
-403.97,1494.2
-404.09,1497.1
-404.09,1497.1
-404.09,1497.2
-404.09,1497.5
-404.09,1499.2
-404.09,1499.5
-404.09,1502.8
-404.09,1502.8
-404.09,1502.8
-404.22,1503.2
-404.22,1503.7
-404.22,1505.1
-404.22,1505.6
-404.22,1508.6
-404.22,1508.7
-404.22,1509.1
-404.22,1509.2
-404.44,1509.4
-404.44,1509.4
-404.44,1509.5
-404.44,1510
-404.44,1511.1
-404.44,1511.4
-404.44,1511.6
-404.44,1513.1
-404.44,1514.6
-404.44,1515.2
-404.62,1515.5
-404.62,1516.2
-404.62,1517
-404.62,1517.6
-404.62,1518.2
-404.62,1520.6
-404.62,1521
-404.62,1521.1
-404.8,1521.7
-404.8,1522.5
-404.8,1522.9
-404.8,1523.7
-404.8,1524.7
-404.8,1526.5
-404.8,1526.9
-404.8,1527.8
-404.8,1528.1
-404.8,1529.5
-404.8,1532.7
-404.8,1533.4
-405,1534
-405,1534.8
-405,1535
-405,1535.9
-405,1536.3
-405,1538.5
-405,1539.5
-405,1540.1
-405.38,1540.2
-405.38,1540.6
-405.38,1540.8
-405.38,1541.3
-405.38,1541.9
-405.38,1544.5
-405.38,1545
-405.38,1545.8
-405.49,1546.4
-405.49,1546.9
-405.49,1547.4
-405.49,1548
-405.49,1548.4
-405.49,1549.7
-405.49,1550.2
-405.49,1551.3
-405.63,1552.6
-405.63,1552.8
-405.63,1553.7
-405.63,1553.8
-405.63,1554.1
-405.63,1554.7
-405.63,1556.4
-405.63,1556.7
-405.63,1558.4
-405.8,1558.8
-405.8,1559.7
-405.8,1560
-405.8,1560.2
-405.8,1560.8
-405.8,1564
-405.8,1564.5
-405.8,1564.5
-405.8,1569.9
-405.8,1571
-405.93,1571.1
-405.93,1571.2
-405.93,1571.7
-405.93,1572.4
-405.93,1572.5
-405.93,1572.5
-405.93,1573.4
-405.93,1576.5
-406.04,1577.4
-406.04,1578.3
-406.04,1578.5
-406.04,1578.6
-406.04,1579.4
-406.04,1579.7
-406.22,1580.6
-406.22,1582.1
-406.22,1582.4
-406.22,1583.5
-406.22,1583.5
-406.22,1584.1
-406.22,1584.7
-406.22,1584.8
-406.22,1588.1
-406.37,1589.8
-406.37,1590.2
-406.37,1590.8
-406.37,1590.9
-406.37,1591.9
-406.37,1592.1
-406.37,1594.3
-406.6,1596.1
-406.6,1596.1
-406.6,1596.5
-406.6,1596.8
-406.6,1597
-406.6,1600.2
-406.6,1602
-406.71,1602.2
-406.71,1602.9
-406.71,1603.2
-406.71,1603.2
-406.71,1604.4
-406.71,1605.6
-406.71,1605.8
-406.71,1606
-406.83,1608.5
-406.83,1608.8
-406.83,1609
-406.83,1609.4
-406.83,1610.5
-406.83,1610.9
-406.83,1611.8
-406.83,1612.4
-406.83,1614
-406.86,1614.6
-406.86,1619.4
-406.86,1619.5
-406.96,1620.9
-406.96,1621.9
-406.96,1622.4
-406.96,1622.6
-406.96,1623.7
-406.96,1625.4
-406.96,1626.4
-406.96,1626.9
-407.1,1627
-407.1,1628.1
-407.1,1628.4
-407.1,1628.5
-407.1,1628.5
-407.1,1629.6
-407.1,1630.2
-407.1,1631.2
-407.1,1631.4
-407.1,1631.6
-407.1,1632.3
-407.1,1633
-407.21,1633.3
-407.21,1634.3
-407.21,1634.4
-407.21,1634.4
-407.21,1635.6
-407.21,1636.6
-407.21,1637.3
-407.21,1637.7
-407.21,1638.1
-407.21,1639
-407.21,1639.3
-407.21,1639.4
-407.34,1645.5
-407.34,1646
-407.34,1646.4
-407.34,1646.6
-407.34,1646.9
-407.34,1647.2
-407.34,1647.4
-407.34,1649.3
-407.34,1649.7
-407.34,1649.8
-407.34,1651.1
-407.41,1651.6
-407.41,1651.9
-407.41,1652.3
-407.41,1652.6
-407.41,1652.9
-407.41,1653.2
-407.41,1653.3
-407.41,1655.3
-407.41,1655.6
-407.41,1655.7
-407.41,1656.5
-407.41,1656.9
-407.41,1657.1
-407.41,1657.6
-407.42,1657.8
-407.42,1661.3
-407.42,1661.6
-407.42,1662.6
-407.49,1664
-407.49,1664.1
-407.49,1665.2
-407.49,1665.2
-407.49,1665.8
-407.49,1667.4
-407.49,1667.4
-407.49,1667.7
-407.49,1669
-407.49,1669.3
-407.49,1669.8
-407.54,1670.1
-407.54,1674.8
-407.65,1676.4
-407.65,1676.9
-407.65,1677.1
-407.65,1677.7
-407.65,1678.4
-407.65,1679.2
-407.65,1679.2
-407.65,1679.6
-407.65,1679.9
-407.65,1680.6
-407.65,1681.2
-407.65,1681.4
-407.65,1681.6
-407.65,1682
-407.8,1682.6
-407.8,1682.8
-407.8,1683.7
-407.8,1684
-407.8,1684.9
-407.8,1685.1
-407.8,1685.3
-407.8,1685.4
-407.8,1686
-407.8,1686
-407.8,1687.4
-407.8,1687.5
-407.8,1687.9
-407.8,1688.4
-407.8,1690.8
-407.8,1692.2
-407.8,1694.7
-407.99,1700.9
-407.99,1701.8
-407.99,1702.7
-407.99,1703
-407.99,1703
-407.99,1703.5
-407.99,1703.9
-407.99,1704.4
-407.99,1705.3
-407.99,1705.6
-407.99,1705.9
-407.99,1706.1
-407.99,1707.4
-407.99,1707.8
-407.99,1709.9
-408.18,1713.4
-408.18,1714.8
-408.18,1715
-408.18,1715.5
-408.18,1715.6
-408.18,1715.6
-408.18,1716.7
-408.18,1716.7
-408.18,1716.7
-408.18,1717.3
-408.18,1717.8
-408.18,1717.8
-408.18,1717.8
-408.18,1718.2
-408.21,1719.6
-408.21,1721
-408.21,1724
-408.21,1725
-408.36,1725.8
-408.36,1726.4
-408.36,1726.9
-408.36,1727.1
-408.36,1727.6
-408.36,1728.2
-408.36,1729.2
-408.36,1729.2
-408.36,1729.3
-408.36,1729.4
-408.36,1729.7
-408.36,1730
-408.36,1734.2
-408.36,1735.8
-408.36,1736
-408.44,1738.3
-408.44,1738.3
-408.44,1738.7
-408.44,1738.9
-408.44,1740.4
-408.44,1740.9
-408.44,1740.9
-408.44,1741.5
-408.44,1742
-408.44,1742.2
-408.51,1744.5
-408.51,1745
-408.51,1746.5
-408.51,1746.6
-408.51,1746.6
-408.51,1747.1
-408.51,1747.4
-408.51,1747.6
-408.51,1748.3
-408.51,1748.5
-408.51,1750.1
-408.51,1750.3
-408.53,1750.7
-408.53,1754.1
-408.53,1755.7
-408.53,1756.6
-408.54,1756.8
-408.54,1759.1
-408.54,1759.5
-408.61,1763.1
-408.61,1764
-408.61,1764.2
-408.61,1765.6
-408.61,1766.2
-408.61,1766.3
-408.61,1766.8
-408.61,1767.3
-408.61,1767.9
-408.61,1768.2
-408.61,1769
-408.63,1769.3
-408.63,1770.8
-408.63,1772.2
-408.63,1772.3
-408.63,1772.6
-408.67,1775.6
-408.67,1775.9
-408.67,1777.9
-408.67,1777.9
-408.67,1778.7
-408.67,1779.1
-408.67,1779.2
-408.67,1779.9
-408.67,1780.3
-408.67,1780.8
-408.67,1781.1
-408.69,1781.9
-408.69,1785.6
-408.73,1788.2
-408.73,1789.4
-408.73,1789.5
-408.73,1790.2
-408.73,1790.9
-408.73,1791.3
-408.73,1791.5
-408.73,1792.4
-408.73,1793.2
-408.73,1793.4
-408.73,1793.4
-408.73,1793.8
-408.77,1794.4
-408.77,1798.7
-408.77,1799.2
-408.77,1799.6
-408.84,1800.6
-408.84,1801.1
-408.84,1801.6
-408.84,1801.6
-408.84,1803.9
-408.84,1804.5
-408.84,1805.1
-408.84,1805.1
-408.84,1805.2
-408.84,1805.6
-408.84,1806.7
-408.86,1806.8
-408.86,1810
-408.86,1810.5
-408.86,1811.6
-408.86,1813
-408.86,1813.4
-408.86,1819.3
-408.86,1819.7
-408.86,1820.5
-408.86,1821.1
-408.86,1821.4
-408.86,1822.2
-408.86,1822.5
-408.86,1822.7
-408.86,1822.7
-408.86,1822.7
-408.86,1823.1
-408.86,1823.2
-408.86,1824.4
-408.86,1824.5
-408.91,1825.5
-408.91,1826.3
-408.91,1826.7
-408.91,1828.5
-408.91,1828.5
-408.91,1828.5
-408.91,1828.5
-408.91,1828.6
-408.91,1829
-408.91,1829.2
-408.91,1830
-408.91,1830.2
-408.91,1830.4
-408.91,1830.5
-408.92,1831.8
-408.94,1838.1
-408.94,1839.3
-408.94,1839.6
-408.94,1840
-408.94,1840.2
-408.94,1840.3
-408.94,1840.4
-408.94,1840.7
-408.94,1841.3
-408.94,1841.4
-408.94,1841.4
-408.94,1841.6
-408.94,1841.9
-408.94,1841.9
-408.94,1843.8
-408.98,1844.5
-408.98,1844.9
-408.98,1845.7
-408.98,1845.8
-408.98,1846.1
-408.98,1846.1
-408.98,1846.6
-408.98,1846.7
-408.98,1847.1
-408.98,1847.1
-408.98,1847.5
-408.98,1847.7
-408.98,1848.1
-408.98,1850
-409.02,1850.6
-409.02,1851.4
-409.02,1852
-409.02,1852
-409.02,1852.4
-409.02,1852.4
-409.02,1852.8
-409.02,1853.6
-409.02,1854.2
-409.02,1854.4
-409.02,1855.2
-409.02,1856
-409.02,1856.3
-409.02,1857
-409.02,1859.5
-409.02,1861.2
-409.07,1863.3
-409.07,1863.3
-409.07,1863.7
-409.07,1863.8
-409.07,1865.3
-409.07,1865.6
-409.07,1867.1
-409.07,1867.1
-409.07,1867.2
-409.07,1868.9
-409.1,1869.5
-409.1,1869.6
-409.1,1869.7
-409.1,1870.1
-409.1,1871
-409.1,1871.2
-409.1,1872.1
-409.1,1872.9
-409.1,1873.3
-409.1,1873.4
-409.1,1874.7
-409.1,1875.1
-409.1,1875.4
-409.15,1875.7
-409.15,1877.1
-409.15,1877.8
-409.15,1878.6
-409.15,1878.6
-409.15,1879.5
-409.15,1880.5
-409.15,1881.3
-409.15,1881.5
-409.16,1881.9
-409.16,1883.1
-409.16,1885.2
-409.16,1885.3
-409.16,1885.7
-409.22,1888.1
-409.22,1888.2
-409.22,1889.3
-409.22,1890.1
-409.22,1891.3
-409.22,1891.3
-409.22,1891.8
-409.22,1891.9
-409.22,1892
-409.22,1892.9
-409.22,1893.1
-409.22,1894
-409.24,1894.2
-409.24,1898.7
-409.25,1900.4
-409.32,1906.7
-409.32,1906.7
-409.32,1907.1
-409.32,1907.7
-409.32,1909.2
-409.32,1910
-409.32,1910.4
-409.32,1910.5
-409.32,1910.6
-409.32,1911.4
-409.45,1913.1
-409.45,1914.3
-409.45,1915
-409.45,1915.1
-409.45,1916
-409.45,1916.3
-409.45,1916.4
-409.45,1916.5
-409.45,1917.9
-409.45,1917.9
-409.45,1921
-409.45,1923.1
-409.45,1924.8
-409.45,1924.9
-409.53,1925.7
-409.53,1926.5
-409.53,1926.9
-409.53,1927.2
-409.53,1928
-409.53,1928.4
-409.53,1929
-409.53,1930.1
-409.53,1931.1
-409.63,1932.1
-409.63,1932.3
-409.63,1932.4
-409.63,1932.7
-409.63,1933.8
-409.63,1935.1
-409.63,1937.8
-409.63,1938.4
-409.63,1940.3
-409.63,1942.6
-409.67,1944.7
-409.67,1944.7
-409.67,1945.6
-409.67,1946.5
-409.67,1947.5
-409.67,1948.7
-409.67,1948.9
-409.67,1950.3
-409.67,1950.3
-409.67,1950.4
-409.67,1950.5
-409.67,1951
-409.74,1951
-409.74,1951.2
-409.74,1951.4
-409.74,1953.1
-409.74,1953.5
-409.74,1953.5
-409.74,1954.2
-409.74,1956.4
-409.74,1957.1
-409.75,1957.2
-409.75,1957.5
-409.75,1959.1
-409.75,1959.5
-409.75,1959.8
-409.81,1963.6
-409.81,1964
-409.81,1965.1
-409.81,1965.2
-409.81,1965.3
-409.81,1966.7
-409.81,1967.9
-409.81,1968.3
-409.81,1968.6
-409.81,1968.7
-409.86,1969.9
-409.86,1970.6
-409.86,1970.7
-409.86,1972
-409.86,1972.8
-409.86,1972.9
-409.86,1973.5
-409.86,1974.2
-409.86,1974.4
-409.92,1976
-409.92,1976.4
-409.92,1976.6
-409.92,1977.2
-409.92,1977.9
-409.92,1977.9
-409.92,1977.9
-409.92,1980.2
-409.92,1980.2
-409.92,1981.6
-409.93,1982.3
-409.93,1985.7
-409.93,1986.5
-409.98,1988.5
-409.98,1988.6
-409.98,1989.8
-409.98,1990.3
-409.98,1991.4
-409.98,1991.7
-409.98,1992.1
-409.98,1993.5
-409.98,1993.5
-410.07,1994.7
-410.07,1995.7
-410.07,1996.8
-410.07,1997.4
-410.07,1998
-410.07,1998.7
-410.07,1999.5
-410.07,2000.2
-410.07,2000.3
-410.07,2004.7
-410.07,2006
-410.07,2006.9
-410.17,2007.2
-410.17,2007.7
-410.17,2008.9
-410.17,2009
-410.17,2009.8
-410.17,2010.1
-410.17,2011.4
-410.17,2011.8
-410.17,2012
-410.17,2012.1
-410.17,2019.1
-410.19,2019.7
-410.21,2026
-410.21,2026.2
-410.21,2028.3
-410.21,2029.3
-410.21,2029.3
-410.21,2029.4
-410.21,2030.1
-410.21,2030.2
-410.21,2030.7
-410.21,2031.3
-410.21,2031.5
-410.21,2032
-410.21,2038.2
-410.21,2038.9
-410.21,2039.4
-410.21,2042.3
-410.25,2044.6
-410.25,2044.8
-410.25,2046.8
-410.25,2047.2
-410.25,2047.4
-410.25,2048.1
-410.25,2049
-410.25,2049.3
-410.25,2049.3
-410.36,2050.8
-410.36,2052.5
-410.36,2052.6
-410.36,2053.6
-410.36,2053.6
-410.36,2054
-410.36,2055.1
-410.36,2055.2
-410.36,2055.4
-410.36,2055.6
-410.36,2056.7
-410.36,2058.3
-410.36,2059.8
-410.41,2063.2
-410.41,2063.4
-410.41,2064.2
-410.41,2065.8
-410.41,2065.9
-410.41,2066.3
-410.41,2066.7
-410.41,2067.2
-410.41,2068.9
-410.42,2069.4
-410.42,2069.5
-410.42,2070.1
-410.42,2070.5
-410.42,2074.3
-410.42,2074.8
-410.46,2075.7
-410.46,2075.9
-410.46,2076.8
-410.46,2077.8
-410.46,2077.9
-410.46,2078.3
-410.46,2079.2
-410.46,2079.9
-410.46,2080.5
-410.46,2081.8
-410.46,2082.1
-410.46,2087.9
-410.62,2088
-410.62,2088.2
-410.62,2088.7
-410.62,2089.3
-410.62,2089.9
-410.62,2090
-410.62,2090.3
-410.62,2091.2
-410.62,2092.5
-410.62,2092.6
-410.62,2093.7
-410.62,2095.6
-410.62,2096.5
-410.65,2100.4
-410.65,2101.7
-410.65,2101.8
-410.65,2101.9
-410.65,2102
-410.65,2102.4
-410.65,2102.4
-410.65,2103.2
-410.65,2104.8
-410.65,2105.1
-410.65,2105.4
-410.65,2109
-410.77,2112.8
-410.77,2113.9
-410.77,2114.2
-410.77,2114.5
-410.77,2114.8
-410.77,2115.1
-410.77,2115.1
-410.77,2116.3
-410.77,2116.9
-410.79,2119
-410.79,2122.6
-410.79,2123
-410.79,2123.2
-410.79,2123.7
-410.79,2128.6
-410.79,2129.5
-410.79,2130.3
-410.79,2131.3
-410.88,2131.5
-410.88,2131.7
-410.88,2131.7
-410.88,2132.4
-410.88,2134.4
-410.88,2134.6
-410.88,2134.9
-410.88,2135.2
-410.88,2135.8
-410.88,2136.3
-411.01,2137.9
-411.01,2138.6
-411.01,2139.9
-411.01,2140.9
-411.01,2141
-411.01,2142
-411.01,2143.6
-411.26,2144.2
-411.26,2144.3
-411.26,2144.6
-411.26,2144.9
-411.26,2145.3
-411.26,2147.1
-411.26,2147.4
-411.26,2147.4
-411.26,2147.9
-411.26,2148.7
-411.26,2148.8
-411.26,2149.5
-411.33,2150.6
-411.33,2150.8
-411.33,2152.4
-411.33,2153.1
-411.33,2154
-411.33,2154.5
-411.33,2154.6
-411.33,2155.4
-411.33,2155.4
-411.43,2156.8
-411.43,2157.2
-411.43,2159.2
-411.43,2160.2
-411.43,2160.5
-411.43,2160.6
-411.43,2161.3
-411.43,2161.5
-411.43,2165.7
-411.43,2167.6
-411.43,2168.5
-411.43,2173.3
-411.43,2174.4
-411.51,2175.5
-411.51,2176.9
-411.51,2177.3
-411.51,2177.5
-411.51,2177.8
-411.51,2179
-411.51,2179.2
-411.51,2180.2
-411.51,2183
-411.51,2184.1
-411.51,2186.6
-411.51,2187.6
-411.58,2187.9
-411.58,2188.6
-411.58,2188.6
-411.58,2188.7
-411.58,2189.7
-411.58,2190.2
-411.58,2190.8
-411.58,2191.1
-411.58,2193.2
-411.58,2193.2
-411.6,2194.1
-411.6,2196.2
-411.65,2200.4
-411.65,2200.9
-411.65,2201.5
-411.65,2202.3
-411.65,2202.3
-411.65,2202.6
-411.65,2202.9
-411.65,2203.1
-411.65,2204.2
-411.65,2205
-411.65,2205.8
-411.65,2206.3
-411.65,2206.5
-411.65,2208.4
-411.65,2209.7
-411.65,2210.3
-411.65,2217.6
-411.71,2219
-411.71,2219.2
-411.71,2219.6
-411.71,2220.3
-411.71,2221.3
-411.71,2221.4
-411.71,2222
-411.71,2222.4
-411.71,2222.8
-411.71,2223.4
-411.71,2223.8
-411.71,2224
-411.71,2224.5
-411.71,2224.8
-411.74,2225.2
-411.74,2226.1
-411.74,2226.2
-411.74,2226.6
-411.74,2227.4
-411.74,2227.7
-411.74,2228.6
-411.74,2229.8
-411.74,2230
-411.74,2230.5
-411.74,2231
-411.74,2231.5
-411.74,2232.1
-411.74,2236.9
-411.81,2237.7
-411.81,2238
-411.81,2238.9
-411.81,2239.3
-411.81,2239.5
-411.81,2239.6
-411.81,2239.9
-411.81,2242
-411.81,2242.2
-411.81,2243.1
-411.85,2243.9
-411.85,2244.5
-411.85,2245.5
-411.85,2245.7
-411.85,2245.8
-411.85,2246
-411.85,2248.1
-411.85,2249.8
-411.94,2250.3
-411.94,2250.5
-411.94,2251.3
-411.94,2251.4
-411.94,2251.4
-411.94,2251.4
-411.94,2252
-411.94,2252.1
-411.94,2252.3
-411.94,2252.7
-411.94,2254.1
-411.94,2254.8
-411.94,2255.4
-411.94,2255.8
-411.96,2256.7
-411.96,2260.8
-411.96,2262
-412,2263
-412,2263.3
-412,2264
-412,2264.2
-412,2265.3
-412,2265.9
-412,2266.4
-412,2266.9
-412,2267.6
-412,2267.8
-412,2268.4
-412.02,2269.3
-412.02,2270.3
-412.02,2270.4
-412.02,2272.8
-412.02,2273
-412.07,2275.8
-412.07,2275.9
-412.07,2276
-412.07,2276
-412.07,2277.8
-412.07,2278.2
-412.07,2278.9
-412.07,2279.3
-412.07,2279.5
-412.07,2281
-412.07,2281.1
-412.09,2282.1
-412.09,2282.2
-412.13,2284.8
-412.13,2285.2
-412.13,2285.5
-412.13,2285.5
-412.13,2286.3
-412.13,2286.3
-412.13,2286.9
-412.13,2287.8
-412.13,2288.1
-412.14,2288.4
-412.14,2289.5
-412.14,2291.3
-412.14,2294.2
-412.16,2294.8
-412.16,2295.4
-412.16,2296.8
-412.16,2296.9
-412.16,2297.5
-412.16,2297.8
-412.16,2297.9
-412.16,2298.2
-412.16,2299.7
-412.16,2300.2
-412.23,2301.2
-412.23,2301.3
-412.23,2302.2
-412.23,2302.3
-412.23,2302.5
-412.23,2302.8
-412.23,2303.6
-412.23,2304
-412.23,2304.5
-412.23,2305.7
-412.23,2306.1
-412.25,2307.5
-412.25,2312.7
-412.3,2313.8
-412.3,2314.8
-412.3,2315.5
-412.3,2315.5
-412.3,2316.3
-412.3,2316.8
-412.3,2317.6
-412.3,2317.7
-412.3,2318.1
-412.3,2318.3
-412.3,2318.4
-412.3,2318.4
-412.3,2318.5
-412.35,2320.2
-412.35,2320.9
-412.35,2321.4
-412.35,2321.6
-412.35,2322.5
-412.35,2323.1
-412.36,2323.5
-412.36,2323.8
-412.36,2324.1
-412.36,2324.3
-412.36,2325.1
-412.39,2326.5
-412.39,2326.9
-412.39,2327.6
-412.39,2328.8
-412.39,2329.2
-412.39,2329.4
-412.39,2330.1
-412.39,2330.9
-412.47,2332.8
-412.47,2333.6
-412.47,2334.4
-412.47,2334.4
-412.47,2334.7
-412.47,2335
-412.47,2335.3
-412.47,2336.1
-412.47,2336.7
-412.47,2337.5
-412.47,2338.9
-412.48,2339.1
-412.48,2343.2
-412.48,2343.6
-412.48,2343.7
-412.48,2343.7
-412.48,2345.3
-412.55,2345.4
-412.55,2345.6
-412.55,2345.7
-412.55,2347.2
-412.55,2347.3
-412.55,2348.3
-412.55,2349.5
-412.55,2350.7
-412.55,2351
-412.55,2351.9
-412.57,2351.9
-412.57,2353.4
-412.57,2355.4
-412.57,2358.3
-412.69,2358.3
-412.69,2359.2
-412.69,2359.7
-412.69,2361.6
-412.69,2362
-412.69,2362.1
-412.69,2362.9
-412.69,2363
-412.69,2363.5
-412.69,2363.8
-412.69,2364.3
-412.71,2364.8
-412.71,2367.5
-412.71,2367.5
-412.71,2368.3
-412.71,2369.3
-412.71,2369.8
-412.71,2370.1
-412.77,2371.2
-412.77,2371.5
-412.77,2373.2
-412.77,2373.7
-412.77,2374.6
-412.77,2375
-412.77,2375.4
-412.77,2376.2
-412.77,2377.1
-412.77,2377.5
-412.83,2377.7
-412.83,2378
-412.83,2378.7
-412.83,2379.7
-412.83,2380.3
-412.83,2380.4
-412.83,2380.9
-412.83,2381.3
-412.83,2382.2
-412.83,2383.1
-412.83,2383.5
-412.83,2383.6
-412.87,2384
-412.87,2385.4
-412.87,2385.7
-412.87,2386.3
-412.87,2386.9
-412.87,2387.2
-412.87,2388.1
-412.87,2389.5
-412.87,2390.3
-412.93,2390.4
-412.93,2391.7
-412.93,2392
-412.93,2392.9
-412.93,2393.1
-412.93,2393.2
-412.93,2394.1
-412.93,2395.3
-412.93,2395.4
-413,2396.7
-413,2396.8
-413,2396.8
-413,2396.9
-413,2397.8
-413,2397.9
-413,2398.8
-413,2399
-413,2400.1
-413,2401
-413.08,2403.2
-413.08,2403.4
-413.08,2403.5
-413.08,2403.5
-413.08,2403.6
-413.08,2404
-413.08,2404.6
-413.08,2404.9
-413.08,2406.1
-413.08,2406.3
-413.08,2406.4
-413.08,2408.8
-413.1,2409.6
-413.1,2411.4
-413.1,2413.4
-413.18,2415.9
-413.18,2416.4
-413.18,2416.4
-413.18,2416.4
-413.18,2416.6
-413.18,2416.7
-413.18,2416.8
-413.18,2417.2
-413.18,2418.1
-413.18,2418.8
-413.18,2419.6
-413.18,2419.8
-413.18,2420.9
-413.18,2420.9
-413.18,2421
-413.18,2422
-413.24,2422.3
-413.24,2422.4
-413.24,2422.6
-413.24,2422.7
-413.24,2423
-413.24,2423.2
-413.24,2424.1
-413.24,2424.5
-413.24,2426.7
-413.24,2427
-413.24,2427.6
-413.24,2427.7
-413.24,2427.8
-413.38,2428.7
-413.38,2428.8
-413.38,2428.8
-413.38,2429.7
-413.38,2430.1
-413.38,2432.5
-413.38,2433.1
-413.38,2433.3
-413.38,2433.4
-413.38,2433.4
-413.38,2433.4
-413.38,2434.6
-413.38,2435.1
-413.45,2435.2
-413.45,2435.8
-413.45,2435.9
-413.45,2436
-413.45,2436.2
-413.45,2438.4
-413.45,2438.9
-413.45,2439.1
-413.45,2439.1
-413.45,2440.5
-413.45,2440.5
-413.45,2440.8
-413.45,2446.2
-413.45,2446.9
-413.45,2446.9
-413.45,2447.5
-413.48,2447.9
-413.48,2449.2
-413.48,2449.9
-413.48,2450
-413.48,2450.5
-413.48,2450.6
-413.48,2451.2
-413.48,2452.1
-413.48,2452.4
-413.48,2452.4
-413.48,2452.6
-413.48,2452.7
-413.48,2453.7
-413.49,2454.3
-413.49,2460.3
-413.49,2460.7
-413.53,2460.7
-413.53,2460.8
-413.53,2461.5
-413.53,2462.1
-413.53,2462.4
-413.53,2462.5
-413.53,2462.6
-413.53,2463.4
-413.53,2463.7
-413.53,2464.2
-413.53,2465.1
-413.57,2467
-413.57,2468.1
-413.57,2468.4
-413.57,2469
-413.57,2469.2
-413.57,2469.5
-413.57,2469.6
-413.57,2470.1
-413.57,2472.4
-413.57,2472.8
-413.57,2473.1
-413.57,2473.3
-413.57,2474.1
-413.57,2474.3
-413.57,2478.6
-413.57,2478.9
-413.81,2479.5
-413.81,2479.8
-413.81,2480.3
-413.81,2481.2
-413.81,2481.3
-413.81,2481.5
-413.81,2481.6
-413.81,2482
-413.81,2482.3
-413.81,2483.3
-413.81,2484
-413.81,2485.1
-413.81,2485.8
-413.81,2486.2
-413.81,2486.3
-413.81,2487.5
-413.81,2489.9
-413.81,2491.2
-413.81,2491.9
-413.84,2492.3
-413.84,2492.9
-413.84,2493.7
-413.84,2493.8
-413.84,2494.1
-413.84,2495.2
-413.84,2495.4
-413.84,2495.5
-413.84,2497.2
-413.84,2497.3
-413.84,2498.2
-413.84,2498.3
-413.96,2498.6
-413.96,2498.8
-413.96,2499.2
-413.96,2499.5
-413.96,2499.6
-413.96,2499.8
-413.96,2500.8
-413.96,2501.7
-413.96,2502.1
-413.96,2502.4
