	observableId	simulationConditionId	measurement	time
369	obs_E2F1__nuc_median	wt	0.8563041090854749	46530
370	obs_E2F1__nuc_median	wt	0.835770708679787	47235
371	obs_E2F1__nuc_median	wt	0.815129926622915	47940
372	obs_E2F1__nuc_median	wt	0.7943174810165128	48645
373	obs_E2F1__nuc_median	wt	0.7732397916584813	49350
374	obs_E2F1__nuc_median	wt	0.7517620106352386	50055
375	obs_E2F1__nuc_median	wt	0.7296877400284776	50760
376	obs_E2F1__nuc_median	wt	0.7067226523531503	51465
377	obs_E2F1__nuc_median	wt	0.6824042690100263	52170
378	obs_E2F1__nuc_median	wt	0.6559522986384045	52875
379	obs_E2F1__nuc_median	wt	0.625903274879561	53580
380	obs_E2F1__nuc_median	wt	0.5890254240098709	54285
381	obs_E2F1__nuc_median	wt	0.5360168542381627	54990
382	obs_E2F1__nuc_median	wt	0.4338143040317225	55695
383	obs_E2F1__nuc_median	wt	0.2820606475479238	56400
384	obs_E2F1__nuc_median	wt	0.1683355606682361	57105
385	obs_E2F1__nuc_median	wt	0.10523729595268022	57810
386	obs_E2F1__nuc_median	wt	0.07413505106355985	58515
387	obs_E2F1__nuc_median	wt	0.06010805991686316	59220
388	obs_E2F1__nuc_median	wt	0.05489975147114969	59925
389	obs_E2F1__nuc_median	wt	0.05438252574841512	60630
390	obs_E2F1__nuc_median	wt	0.05653245364184814	61335
391	obs_E2F1__nuc_median	wt	0.060335135183302954	62040
392	obs_E2F1__nuc_median	wt	0.06525929988778971	62745
393	obs_E2F1__nuc_median	wt	0.07101293350931409	63450
394	obs_E2F1__nuc_median	wt	0.07743431483430174	64155
395	obs_E2F1__nuc_median	wt	0.08444700544879695	64860
396	obs_E2F1__nuc_median	wt	0.09203815243878327	65565
397	obs_E2F1__nuc_median	wt	0.10023748226115423	66270
398	obs_E2F1__nuc_median	wt	0.109091801505696	66975
399	obs_E2F1__nuc_median	wt	0.11864429857391683	67680
400	obs_E2F1__nuc_median	wt	0.1289315027820204	68385
401	obs_E2F1__nuc_median	wt	0.140001951348441	69090
402	obs_E2F1__nuc_median	wt	0.15196039738490422	69795
403	obs_E2F1__nuc_median	wt	0.16511504900415278	70500
404	obs_pRB__nuc_median	wt	1.68149088	0
405	obs_pRB__nuc_median	wt	1.687258252400884	705
406	obs_pRB__nuc_median	wt	1.6940382472340907	1410
407	obs_pRB__nuc_median	wt	1.701481974984263	2115
408	obs_pRB__nuc_median	wt	1.70953666734575	2820
409	obs_pRB__nuc_median	wt	1.7181161839398253	3525
410	obs_pRB__nuc_median	wt	1.727033246244384	4230
411	obs_pRB__nuc_median	wt	1.735983190649262	4935
412	obs_pRB__nuc_median	wt	1.7445835324085526	5640
413	obs_pRB__nuc_median	wt	1.752458449396196	6345
414	obs_pRB__nuc_median	wt	1.7593220934728315	7050
415	obs_pRB__nuc_median	wt	1.765019500578145	7755
416	obs_pRB__nuc_median	wt	1.76952096561836	8460
417	obs_pRB__nuc_median	wt	1.7728908716476413	9165
418	obs_pRB__nuc_median	wt	1.7752520892850783	9870
419	obs_pRB__nuc_median	wt	1.7767563594824372	10575
420	obs_pRB__nuc_median	wt	1.7775633616792275	11280
421	obs_pRB__nuc_median	wt	1.7778273224640064	11985
422	obs_pRB__nuc_median	wt	1.7776893100231468	12690
423	obs_pRB__nuc_median	wt	1.7772735977446148	13395
424	obs_pRB__nuc_median	wt	1.7766869194820345	14100
425	obs_pRB__nuc_median	wt	1.7760197779258378	14805
426	obs_pRB__nuc_median	wt	1.7753491754863142	15510
427	obs_pRB__nuc_median	wt	1.7747422873312757	16215
428	obs_pRB__nuc_median	wt	1.7742606466547968	16920
429	obs_pRB__nuc_median	wt	1.7739644283812486	17625
430	obs_pRB__nuc_median	wt	1.7739162903114347	18330
431	obs_pRB__nuc_median	wt	1.77418396918165	19035
432	obs_pRB__nuc_median	wt	1.7748403888935782	19740
433	obs_pRB__nuc_median	wt	1.7759596943721394	20445
434	obs_pRB__nuc_median	wt	1.7776081376453632	21150
435	obs_pRB__nuc_median	wt	1.7798308751258047	21855
436	obs_pRB__nuc_median	wt	1.782639020347614	22560
437	obs_pRB__nuc_median	wt	1.7860027673651326	23265
438	obs_pRB__nuc_median	wt	1.789853730922117	23970
439	obs_pRB__nuc_median	wt	1.794095337888269	24675
440	obs_pRB__nuc_median	wt	1.7986173539399062	25380
441	obs_pRB__nuc_median	wt	1.8033101901912694	26085
442	obs_pRB__nuc_median	wt	1.8080756005957448	26790
443	obs_pRB__nuc_median	wt	1.8128323681318215	27495
444	obs_pRB__nuc_median	wt	1.8175176084810392	28200
445	obs_pRB__nuc_median	wt	1.8220852902870275	28905
446	obs_pRB__nuc_median	wt	1.8265034924690784	29610
447	obs_pRB__nuc_median	wt	1.8307514488202754	30315
448	obs_pRB__nuc_median	wt	1.8348168792955584	31020
449	obs_pRB__nuc_median	wt	1.8386937862164991	31725
450	obs_pRB__nuc_median	wt	1.8423807184493803	32430
451	obs_pRB__nuc_median	wt	1.8458794466692026	33135
452	obs_pRB__nuc_median	wt	1.8491939649758677	33840
453	obs_pRB__nuc_median	wt	1.852329751154959	34545
454	obs_pRB__nuc_median	wt	1.8552932229471786	35250
455	obs_pRB__nuc_median	wt	1.8580913411711493	35955
456	obs_pRB__nuc_median	wt	1.8607313250335529	36660
457	obs_pRB__nuc_median	wt	1.863220447980672	37365
