observableId	simulationConditionId	measurement	time	noiseParameter
obs_cycA__nuc_median	wt	1.5961536817732536	48508.07876	0.764011716
obs_cycA__nuc_median	wt	1.6020405329996683	48777.32948	0.763129604
obs_cycA__nuc_median	wt	1.60802195151633	49047.31693	0.762248512
obs_cycA__nuc_median	wt	1.6141184421081163	49318.04502	0.761368436
obs_cycA__nuc_median	wt	1.6203514370740693	49589.51799	0.760489377
obs_cycA__nuc_median	wt	1.6267434031931363	49861.73973	0.759611332
obs_cycA__nuc_median	wt	1.6333180032622086	50134.71462	0.758734301
obs_cycA__nuc_median	wt	1.6401002403839293	50408.44663	0.757858283
obs_cycA__nuc_median	wt	1.6471166398835617	50682.94014	0.756983277
obs_cycA__nuc_median	wt	1.6543954226448248	50958.19925	0.75610928
obs_cycA__nuc_median	wt	1.6619667159758098	51234.22834	0.755236293
obs_cycA__nuc_median	wt	1.6698627524871423	51511.03178	0.754364313
obs_cycA__nuc_median	wt	1.6781181035277826	51788.61376	0.753493341
obs_cycA__nuc_median	wt	1.6867699179001048	52066.97878	0.752623374
obs_cycA__nuc_median	wt	1.6958581534555621	52346.13128	0.751754411
obs_cycA__nuc_median	wt	1.7054258197469028	52626.07572	0.750886452
obs_cycA__nuc_median	wt	1.7155192075547414	52906.81655	0.750019495
obs_cycA__nuc_median	wt	1.7261881054520916	53188.3584	0.749153538
obs_cycA__nuc_median	wt	1.7374859611235252	53470.70574	0.748288582
obs_cycA__nuc_median	wt	1.749470014135495	53753.86334	0.747424624
obs_cycA__nuc_median	wt	1.762201310245895	54037.83572	0.746561664
obs_cycA__nuc_median	wt	1.775744626639832	54322.62767	0.7456997
obs_cycA__nuc_median	wt	1.7901682139762214	54608.24391	0.744838732
obs_cycA__nuc_median	wt	1.8055433558913259	54894.68922	0.743978757
obs_cycA__nuc_median	wt	1.8219436659577661	55181.9684	0.743119775
obs_cycA__nuc_median	wt	1.8394440791424478	55470.08644	0.742261785
obs_cycA__nuc_median	wt	1.858119471409319	55759.04805	0.741404786
obs_cycA__nuc_median	wt	1.878042947973608	56048.85837	0.740548776
obs_cycA__nuc_median	wt	1.8992836766514962	56339.52233	0.739693755
obs_cycA__nuc_median	wt	1.9219044176182443	56631.04497	0.73883972
obs_cycA__nuc_median	wt	1.945958768299989	56923.43138	0.737986672
obs_cycA__nuc_median	wt	1.9714882705561043	57216.68673	0.737134609
obs_cycA__nuc_median	wt	1.9985196184387233	57510.8161	0.736283529
obs_cycA__nuc_median	wt	2.027062228937661	57805.82482	0.735433432
obs_cycA__nuc_median	wt	2.057106403126693	58101.71809	0.734584317
obs_cycA__nuc_median	wt	2.088622446375472	58398.50132	0.733736182
obs_cycA__nuc_median	wt	2.1215608177832035	58696.17983	0.732889026
obs_cycA__nuc_median	wt	2.155853501185775	58994.75896	0.732042848
obs_cycA__nuc_median	wt	2.1914164853143148	59294.24432	0.731197647
obs_cycA__nuc_median	wt	2.2281530042920785	59594.64132	0.730353422
obs_cycA__nuc_median	wt	2.2659574200690793	59895.95557	0.729510172
obs_cycA__nuc_median	wt	2.3047190319586037	60198.19266	0.728667896
obs_cycA__nuc_median	wt	2.3443255938928607	60501.35836	0.727826591
obs_cycA__nuc_median	wt	2.3846659568858803	60805.45826	0.726986259
obs_cycA__nuc_median	wt	2.4256317582751676	61110.49818	0.726146896
obs_cycA__nuc_median	wt	2.4671177873713095	61416.48394	0.725308503
obs_cycA__nuc_median	wt	2.509021064874582	61723.42149	0.724471077
obs_cycA__nuc_median	wt	2.5512385222763525	62031.31677	0.723634619
obs_cycA__nuc_median	wt	2.593663249213143	62340.17567	0.722799126
obs_cycA__nuc_median	wt	2.636179132523251	62650.00427	0.721964598
obs_cycA__nuc_median	wt	2.6786533860075834	62960.80874	0.721131033
obs_cycA__nuc_median	wt	2.7209261563533333	63272.59523	0.720298431
obs_cycA__nuc_median	wt	2.7627956691946527	63585.36996	0.71946679
obs_cycA__nuc_median	wt	2.8039960290191	63899.13923	0.718636109
obs_cycA__nuc_median	wt	2.8441624088821005	64213.90933	0.717806388
obs_cycA__nuc_median	wt	2.8827735595010138	64529.68668	0.716977624
obs_cycA__nuc_median	wt	2.9190509450427298	64846.47773	0.716149817
obs_cycA__nuc_median	wt	2.9517696101772577	65164.28909	0.715322966
obs_cycA__nuc_median	wt	2.97887298804346	65483.12735	0.71449707
obs_cycA__nuc_median	wt	2.996603193826845	65802.99906	0.713672127
obs_cycA__nuc_median	wt	2.997253855686968	66123.911	0.712848137
obs_cycA__nuc_median	wt	2.962195899424389	66445.87	0.712025098
obs_cycA__nuc_median	wt	2.834233919171663	66768.88285	0.711203009
obs_cycA__nuc_median	wt	2.395470161638051	67092.95651	0.71038187
obs_cycA__nuc_median	wt	1.5445506196018632	67418.09796	0.709561678
obs_cycA__nuc_median	wt	0.9843540115133902	67744.31425	0.708742434
obs_cycA__nuc_median	wt	0.7283285614762867	68071.61256	0.707924135
obs_cycA__nuc_median	wt	0.6126335577237494	68400.0	1.0
obs_cycA__nuc_median	wt	0.5795573046899059	68564.60446	0.998845422
obs_cycA__nuc_median	wt	0.5553850489611214	68729.48389	0.997692177
obs_cycA__nuc_median	wt	0.5369302893909409	68894.63932	0.996540263
obs_cycA__nuc_median	wt	0.522187375476964	69060.07163	0.995389679
obs_cycA__nuc_median	wt	0.5099036979114844	69225.78171	0.994240424
obs_cycA__nuc_median	wt	0.4993008488610515	69391.77059	0.993092495
obs_cycA__nuc_median	wt	0.48989580508852565	69558.03909	0.991945892
obs_cycA__nuc_median	wt	0.481387527614313	69724.58823	0.990800613
obs_cycA__nuc_median	wt	0.47358614057084725	69891.41891	0.989656656
obs_cycA__nuc_median	wt	0.46636906234851316	70058.53215	0.98851402
obs_cycA__nuc_median	wt	0.4596541890344976	70225.9289	0.987372704
obs_cycA__nuc_median	wt	0.4533836623892915	70393.61007	0.986232704
obs_cycA__nuc_median	wt	0.44751409181253116	70561.5766	0.985094022
obs_cycA__nuc_median	wt	0.44201083283913406	70729.82958	0.983956654
obs_cycA__nuc_median	wt	0.4368445388457719	70898.36992	0.982820599
obs_cycA__nuc_median	wt	0.43198920385865835	71067.19863	0.981685855
obs_cycA__nuc_median	wt	0.42742104931818786	71236.3166	0.980552422
obs_cycA__nuc_median	wt	0.4231178820036461	71405.725	0.979420298
obs_cycA__nuc_median	wt	0.41905879728393414	71575.42465	0.97828948
obs_cycA__nuc_median	wt	0.4152240436571373	71745.41664	0.977159968
obs_cycA__nuc_median	wt	0.4115950483988262	71915.70207	0.976031761
obs_cycA__nuc_median	wt	0.40815454843577087	72086.28175	0.974904856
obs_cycA__nuc_median	wt	0.4048867886358503	72257.15685	0.973779252
obs_cycA__nuc_median	wt	0.4017778241410969	72428.32833	0.972654947
obs_cycA__nuc_median	wt	0.3988158504828257	72599.79728	0.971531941
obs_cycA__nuc_median	wt	0.3959915714089645	72771.56466	0.970410231
obs_cycA__nuc_median	wt	0.3932985278439498	72943.63156	0.969289817
obs_cycA__nuc_median	wt	0.39073335236077517	73115.99901	0.968170696
obs_cycA__nuc_median	wt	0.3882958701983608	73288.66804	0.967052867
obs_cycA__nuc_median	wt	0.3859889953805712	73461.63974	0.965936329
obs_cycA__nuc_median	wt	0.3838183873116159	73634.9152	0.96482108
obs_cycA__nuc_median	wt	0.3817918627176845	73808.49546	0.963707118
obs_cycA__nuc_median	wt	0.3799186024360328	73982.38159	0.962594443
obs_cycA__nuc_median	wt	0.37820823408519166	74156.57464	0.961483052
obs_cycA__nuc_median	wt	0.37666989267643625	74331.0757	0.960372945
obs_cycA__nuc_median	wt	0.37531137216279126	74505.88592	0.959264119
obs_cycA__nuc_median	wt	0.37413845150131997	74681.00634	0.958156574
obs_cycA__nuc_median	wt	0.37315445874140607	74856.43811	0.957050307
obs_cycA__nuc_median	wt	0.37236009018086713	75032.18233	0.955945318
obs_cycA__nuc_median	wt	0.37175345702309104	75208.2401	0.954841604
obs_cycA__nuc_median	wt	0.37133031580125464	75384.61251	0.953739165
obs_cycA__nuc_median	wt	0.371084421328834	75561.30072	0.952637998
obs_cycA__nuc_median	wt	0.37100794064133163	75738.30583	0.951538103
obs_cycA__nuc_median	wt	0.3710918777540385	75915.62907	0.950439478
obs_cycA__nuc_median	wt	0.37132647130581586	76093.27146	0.949342121
obs_cycA__nuc_median	wt	0.37170154227233215	76271.23424	0.948246031
obs_cycA__nuc_median	wt	0.3722067810661109	76449.51857	0.947151207
obs_cycA__nuc_median	wt	0.37283197214441416	76628.12561	0.946057647
obs_cycA__nuc_median	wt	0.37356716114351246	76807.05645	0.944965349
obs_cycA__nuc_median	wt	0.3744027735611944	76986.31233	0.943874313
obs_cycA__nuc_median	wt	0.375329691198028	77165.89441	0.942784536
obs_cycA__nuc_median	wt	0.3763392989256073	77345.80399	0.941696017
obs_cycA__nuc_median	wt	0.3774235043894892	77526.04209	0.940608756
obs_cycA__nuc_median	wt	0.37857474628377225	77706.61002	0.939522749
obs_cycA__nuc_median	wt	0.3797859853184634	77887.50894	0.938437997
obs_cycA__nuc_median	wt	0.3810506915067713	78068.74007	0.937354497
obs_cycA__nuc_median	wt	0.38236282632152685	78250.30473	0.936272247
obs_cycA__nuc_median	wt	0.3837168201833122	78432.20399	0.935191248
obs_cycA__nuc_median	wt	0.38510755708483985	78614.43924	0.934111496
obs_cycA__nuc_median	wt	0.3865303536538668	78797.01156	0.933032992
obs_cycA__nuc_median	wt	0.3879809563494102	78979.9224	0.931955732
obs_cycA__nuc_median	wt	0.38945554731127124	79163.17284	0.930879716
obs_cycA__nuc_median	wt	0.39095080781982894	79346.76425	0.929804943
obs_cycA__nuc_median	wt	0.39246407873229927	79530.6978	0.92873141
obs_cycA__nuc_median	wt	0.3939937273817282	79714.97486	0.927659117
obs_cycA__nuc_median	wt	0.3955397275058181	79899.59672	0.926588062
obs_cycA__nuc_median	wt	0.3971043136207727	80084.56461	0.925518243
obs_cycA__nuc_median	wt	0.39869319021383287	80269.87984	0.92444966
obs_cycA__nuc_median	wt	0.40031705069184476	80455.54378	0.923382311
obs_cycA__nuc_median	wt	0.4019864943060789	80641.55764	0.922316194
obs_cycA__nuc_median	wt	0.4036969804876528	80827.92282	0.921251307
